1685691069: threshold_s= 100000.
1685691069: msg_store_timeout= 30.
#latency_threshold_l: SUB4 1685691223056428 741 300
SUB4 Mode Change...to slow_mode
1685691223056455 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691223056621 828 300
SUB5 Mode Change...to slow_mode
1685691223056660 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691223057649 1645 700
SUB11 Mode Change...to slow_mode
1685691223057703 #storage: SUB11 2
#latency_threshold_l: SUB12 1685691223057767 1648 300
SUB12 Mode Change...to slow_mode
1685691223057797 #storage: SUB12 10
1685691223777315 #storage: SUB3 0
1685691223777343 #storage: SUB8 0
1685691223777371 #storage: SUB11 2
1685691223777408 #storage: SUB12 10
1685691223777433 #storage: SUB13 0
1685691224778316 #storage: SUB4 6
1685691224778382 #storage: SUB9 0
1685691224778394 #storage: SUB11 3
1685691224778408 #storage: SUB12 11
1685691224778449 #storage: SUB13 0
1685691225780515 #storage: SUB5 6
1685691225780816 #storage: SUB10 0
1685691225780838 #storage: SUB11 4
1685691225780863 #storage: SUB12 12
SUB12 msg(93) timeout!!!
1685691225781127 #storage: SUB13 0
1685691227782253 #storage: SUB11 4
1685691227782307 #storage: SUB12 11
SUB12 msg(94) timeout!!!
1685691227782339 #storage: SUB13 0
1685691228061394 #storage: SUB2 0
1685691228061517 #storage: SUB3 0
1685691228061594 #storage: SUB4 6
SUB4 msg(22) timeout!!!
1685691228061696 #storage: SUB5 6
SUB5 msg(22) timeout!!!
1685691228061792 #storage: SUB11 4
1685691228061869 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691228062016 695 300
SUB2 Mode Change...to slow_mode
1685691228062055 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691228062083 613 300
SUB3 Mode Change...to slow_mode
1685691228062111 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691228062137 586 300
SUB4 Mode Change...to slow_mode
1685691228062163 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691228062325 677 300
SUB5 Mode Change...to slow_mode
1685691228062358 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691228063364 1618 700
SUB11 Mode Change...to slow_mode
1685691228063412 #storage: SUB11 4
#latency_threshold_l: SUB12 1685691228063471 1642 300
SUB12 Mode Change...to slow_mode
1685691228063503 #storage: SUB12 10
1685691228783349 #storage: SUB2 0
1685691228783384 #storage: SUB7 0
1685691228783403 #storage: SUB11 4
1685691228783427 #storage: SUB12 10
1685691228783470 #storage: SUB13 0
1685691229788781 #storage: SUB3 0
1685691229788846 #storage: SUB8 0
1685691229788882 #storage: SUB11 4
1685691229788900 #storage: SUB12 10
1685691229788928 #storage: SUB13 0
1685691230787845 #storage: SUB4 6
1685691230787901 #storage: SUB9 0
1685691230787910 #storage: SUB11 5
1685691230787918 #storage: SUB12 11
1685691230787962 #storage: SUB13 0
1685691231790341 #storage: SUB5 6
1685691231790589 #storage: SUB10 0
1685691231790607 #storage: SUB11 6
1685691231790622 #storage: SUB12 12
SUB12 msg(99) timeout!!!
1685691231790942 #storage: SUB13 0
1685691233068885 #storage: SUB2 0
1685691233069017 #storage: SUB3 0
1685691233069148 #storage: SUB4 6
SUB4 msg(24) timeout!!!
1685691233069289 #storage: SUB5 6
SUB5 msg(24) timeout!!!
1685691233069384 #storage: SUB11 6
1685691233069625 #storage: SUB12 11
SUB12 msg(100) timeout!!!
#latency_threshold_l: SUB2 1685691233069754 944 300
SUB2 Mode Change...to slow_mode
1685691233069791 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691233069819 857 300
SUB3 Mode Change...to slow_mode
1685691233069847 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691233069873 792 300
SUB4 Mode Change...to slow_mode
1685691233069899 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691233070043 808 300
SUB5 Mode Change...to slow_mode
1685691233070076 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691233070991 1650 700
SUB11 Mode Change...to slow_mode
1685691233071036 #storage: SUB11 6
#latency_threshold_l: SUB12 1685691233071101 1547 300
SUB12 Mode Change...to slow_mode
1685691233071130 #storage: SUB12 10
1685691233801578 #storage: SUB11 6
1685691233801637 #storage: SUB12 10
1685691233801655 #storage: SUB13 0
1685691234800496 #storage: SUB2 0
1685691234800531 #storage: SUB7 0
1685691234800580 #storage: SUB11 6
1685691234800627 #storage: SUB12 10
1685691234800653 #storage: SUB13 0
1685691235801673 #storage: SUB3 0
1685691235801707 #storage: SUB8 0
1685691235801731 #storage: SUB11 6
1685691235801766 #storage: SUB12 10
1685691235801793 #storage: SUB13 0
1685691236803009 #storage: SUB4 6
1685691236803087 #storage: SUB9 0
1685691236803098 #storage: SUB11 7
1685691236803109 #storage: SUB12 11
1685691236803160 #storage: SUB13 0
1685691237815049 #storage: SUB5 6
1685691237815891 #storage: SUB10 0
1685691237815942 #storage: SUB11 8
1685691237815983 #storage: SUB12 12
SUB12 msg(105) timeout!!!
1685691237816728 #storage: SUB13 0
1685691238075746 #storage: SUB2 0
1685691238075826 #storage: SUB3 0
1685691238075878 #storage: SUB4 6
SUB4 msg(26) timeout!!!
1685691238075942 #storage: SUB5 6
1685691238075997 #storage: SUB11 8
1685691238076124 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691238076306 609 300
SUB2 Mode Change...to slow_mode
1685691238076353 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691238076383 589 300
SUB3 Mode Change...to slow_mode
1685691238076419 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691238076447 597 300
SUB4 Mode Change...to slow_mode
1685691238076467 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691238076570 656 300
SUB5 Mode Change...to slow_mode
1685691238076592 #storage: SUB5 6
#latency_threshold_l: SUB11 1685691238076614 647 700
SUB11 Mode Change...to normal_mode
1685691238076633 #storage: SUB11 8
#latency_threshold_l: SUB12 1685691238079125 120 300
SUB12 Mode Change...to normal_mode
1685691238079173 #storage: SUB12 11
1685691239810282 #storage: SUB11 0
1685691239810323 #storage: SUB12 0
1685691239810367 #storage: SUB13 0
1685691240815724 #storage: SUB2 0
1685691240815854 #storage: SUB7 0
1685691240815947 #storage: SUB11 0
1685691240816134 #storage: SUB12 0
1685691240816256 #storage: SUB13 0
1685691241815199 #storage: SUB3 0
1685691241815250 #storage: SUB8 0
1685691241815296 #storage: SUB11 0
1685691241815331 #storage: SUB12 0
1685691241815361 #storage: SUB13 0
1685691242820196 #storage: SUB4 6
1685691242820292 #storage: SUB9 0
1685691242820359 #storage: SUB11 0
1685691242820423 #storage: SUB12 0
1685691242820486 #storage: SUB13 0
1685691243082807 #storage: SUB2 0
1685691243082932 #storage: SUB3 0
1685691243083008 #storage: SUB4 6
1685691243083098 #storage: SUB5 6
SUB5 msg(26) timeout!!!
1685691243083228 #storage: SUB11 0
1685691243083300 #storage: SUB12 0
#latency_threshold_l: SUB2 1685691243083404 673 300
SUB2 Mode Change...to slow_mode
1685691243083440 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691243083502 618 300
SUB3 Mode Change...to slow_mode
1685691243083535 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691243083561 596 300
SUB4 Mode Change...to slow_mode
1685691243083590 #storage: SUB4 6
#latency_threshold_l: SUB5 1685691243083623 574 300
SUB5 Mode Change...to slow_mode
1685691243083650 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691243084595 1414 700
SUB11 Mode Change...to slow_mode
1685691243084644 #storage: SUB11 0
#latency_threshold_l: SUB12 1685691243084686 1426 300
SUB12 Mode Change...to slow_mode
1685691243084713 #storage: SUB12 0
1685691243825534 #storage: SUB5 6
1685691243826101 #storage: SUB10 0
1685691243826122 #storage: SUB11 1
1685691243826129 #storage: SUB12 1
1685691243826327 #storage: SUB13 0
1685691245829022 #storage: SUB11 1
1685691245829101 #storage: SUB12 1
1685691245829156 #storage: SUB13 0
1685691246833430 #storage: SUB2 0
1685691246833546 #storage: SUB7 0
1685691246833664 #storage: SUB11 1
1685691246833749 #storage: SUB12 1
1685691246833826 #storage: SUB13 0
1685691247832758 #storage: SUB3 0
1685691247832801 #storage: SUB8 0
1685691247832832 #storage: SUB11 1
1685691247832865 #storage: SUB12 1
1685691247832895 #storage: SUB13 0
1685691248087934 #storage: SUB2 0
1685691248088073 #storage: SUB3 0
1685691248088154 #storage: SUB4 6
SUB4 msg(28) timeout!!!
1685691248088252 #storage: SUB5 6
SUB5 msg(29) timeout!!!
1685691248088346 #storage: SUB11 1
1685691248088420 #storage: SUB12 1
#latency_threshold_l: SUB2 1685691248088535 758 300
SUB2 Mode Change...to slow_mode
1685691248088586 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691248088616 601 300
SUB3 Mode Change...to slow_mode
1685691248088644 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691248088671 561 300
SUB4 Mode Change...to slow_mode
1685691248088697 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691248088868 660 300
SUB5 Mode Change...to slow_mode
1685691248088914 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691248089987 1685 700
SUB11 Mode Change...to slow_mode
1685691248090045 #storage: SUB11 1
#latency_threshold_l: SUB12 1685691248090075 1697 300
SUB12 Mode Change...to slow_mode
1685691248090103 #storage: SUB12 1
1685691248838649 #storage: SUB4 6
1685691248838874 #storage: SUB9 0
1685691248838913 #storage: SUB11 2
1685691248838945 #storage: SUB12 2
1685691248839088 #storage: SUB13 0
1685691249842778 #storage: SUB5 6
1685691249843356 #storage: SUB10 0
1685691249843382 #storage: SUB11 3
1685691249843404 #storage: SUB12 3
1685691249843685 #storage: SUB13 0
1685691251851552 #storage: SUB11 3
1685691251851678 #storage: SUB12 3
1685691251851760 #storage: SUB13 0
1685691252850959 #storage: SUB2 0
1685691252851021 #storage: SUB7 0
1685691252851068 #storage: SUB11 3
1685691252851117 #storage: SUB12 3
1685691252851161 #storage: SUB13 0
1685691253094326 #storage: SUB2 0
1685691253094478 #storage: SUB3 0
1685691253094583 #storage: SUB4 6
SUB4 msg(31) timeout!!!
1685691253094775 #storage: SUB5 6
SUB5 msg(31) timeout!!!
1685691253094916 #storage: SUB11 3
1685691253095028 #storage: SUB12 3
#latency_threshold_l: SUB2 1685691253095169 911 300
SUB2 Mode Change...to slow_mode
1685691253095222 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691253095259 842 300
SUB3 Mode Change...to slow_mode
1685691253095300 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691253095334 806 300
SUB4 Mode Change...to slow_mode
1685691253095377 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691253095616 906 300
SUB5 Mode Change...to slow_mode
1685691253095705 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691253096751 1895 700
SUB11 Mode Change...to slow_mode
1685691253096821 #storage: SUB11 3
#latency_threshold_l: SUB12 1685691253096899 1925 300
SUB12 Mode Change...to slow_mode
1685691253096940 #storage: SUB12 3
1685691253856480 #storage: SUB3 0
1685691253856671 #storage: SUB8 0
1685691253856803 #storage: SUB11 3
1685691253856892 #storage: SUB12 3
1685691253856980 #storage: SUB13 0
1685691254860272 #storage: SUB4 6
1685691254860492 #storage: SUB9 0
1685691254860528 #storage: SUB11 4
1685691254860564 #storage: SUB12 4
1685691254860705 #storage: SUB13 0
1685691255864250 #storage: SUB5 6
1685691255864587 #storage: SUB10 0
1685691255864614 #storage: SUB11 5
1685691255864646 #storage: SUB12 5
1685691255864904 #storage: SUB13 0
1685691257866513 #storage: SUB11 5
1685691257866560 #storage: SUB12 5
1685691257866618 #storage: SUB13 0
1685691258100764 #storage: SUB2 0
1685691258100957 #storage: SUB3 0
1685691258101076 #storage: SUB4 6
SUB4 msg(33) timeout!!!
1685691258101176 #storage: SUB5 6
SUB5 msg(33) timeout!!!
1685691258101273 #storage: SUB11 5
1685691258101351 #storage: SUB12 5
#latency_threshold_l: SUB2 1685691258101467 784 300
SUB2 Mode Change...to slow_mode
1685691258101505 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691258101534 652 300
SUB3 Mode Change...to slow_mode
1685691258101562 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691258101589 564 300
SUB4 Mode Change...to slow_mode
1685691258101615 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691258101776 644 300
SUB5 Mode Change...to slow_mode
1685691258101837 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691258102797 1568 700
SUB11 Mode Change...to slow_mode
1685691258102850 #storage: SUB11 5
#latency_threshold_l: SUB12 1685691258102918 1606 300
SUB12 Mode Change...to slow_mode
1685691258102947 #storage: SUB12 5
1685691258871368 #storage: SUB2 0
1685691258871404 #storage: SUB7 0
1685691258871431 #storage: SUB11 5
1685691258871465 #storage: SUB12 5
1685691258871491 #storage: SUB13 0
1685691259875048 #storage: SUB3 0
1685691259875205 #storage: SUB8 0
1685691259875295 #storage: SUB11 5
1685691259875411 #storage: SUB12 5
1685691259875596 #storage: SUB13 0
1685691260878359 #storage: SUB4 6
1685691260878433 #storage: SUB9 0
1685691260878444 #storage: SUB11 6
1685691260878451 #storage: SUB12 6
1685691260878482 #storage: SUB13 0
1685691261882713 #storage: SUB5 6
1685691261882992 #storage: SUB10 0
1685691261883019 #storage: SUB11 7
1685691261883054 #storage: SUB12 7
1685691261883307 #storage: SUB13 0
1685691263107700 #storage: SUB2 0
1685691263107834 #storage: SUB3 0
1685691263107910 #storage: SUB4 6
SUB4 msg(35) timeout!!!
1685691263108011 #storage: SUB5 6
SUB5 msg(35) timeout!!!
1685691263108141 #storage: SUB11 7
1685691263108222 #storage: SUB12 7
#latency_threshold_l: SUB2 1685691263108334 710 300
SUB2 Mode Change...to slow_mode
1685691263108370 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691263108399 617 300
SUB3 Mode Change...to slow_mode
1685691263108427 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691263108453 585 300
SUB4 Mode Change...to slow_mode
1685691263108479 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691263108645 679 300
SUB5 Mode Change...to slow_mode
1685691263108678 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691263109626 1532 700
SUB11 Mode Change...to slow_mode
1685691263109678 #storage: SUB11 7
#latency_threshold_l: SUB12 1685691263109714 1533 300
SUB12 Mode Change...to slow_mode
1685691263109741 #storage: SUB12 7
1685691263889922 #storage: SUB11 7
1685691263890045 #storage: SUB12 7
1685691263890140 #storage: SUB13 0
1685691264893031 #storage: SUB2 0
1685691264893077 #storage: SUB7 0
1685691264893104 #storage: SUB11 7
1685691264893122 #storage: SUB12 7
1685691264893139 #storage: SUB13 0
1685691265896109 #storage: SUB3 0
1685691265896182 #storage: SUB8 0
1685691265896199 #storage: SUB11 7
1685691265896227 #storage: SUB12 7
1685691265896244 #storage: SUB13 0
1685691266899938 #storage: SUB4 6
1685691266899994 #storage: SUB9 0
1685691266900008 #storage: SUB11 8
1685691266900015 #storage: SUB12 8
1685691266900048 #storage: SUB13 0
1685691267899452 #storage: SUB5 6
1685691267899688 #storage: SUB10 0
1685691267899700 #storage: SUB11 9
1685691267899708 #storage: SUB12 9
1685691267899889 #storage: SUB13 0
1685691268114256 #storage: SUB2 0
1685691268114424 #storage: SUB3 0
1685691268114510 #storage: SUB4 6
SUB4 msg(37) timeout!!!
1685691268114610 #storage: SUB5 6
1685691268114691 #storage: SUB11 9
1685691268114771 #storage: SUB12 9
#latency_threshold_l: SUB2 1685691268114919 760 300
SUB2 Mode Change...to slow_mode
1685691268114957 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691268114985 631 300
SUB3 Mode Change...to slow_mode
1685691268115019 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691268115055 591 300
SUB4 Mode Change...to slow_mode
1685691268115095 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691268115308 742 300
SUB5 Mode Change...to slow_mode
1685691268115381 #storage: SUB5 6
#latency_threshold_l: SUB11 1685691268115436 789 700
SUB11 Mode Change...to slow_mode
1685691268115523 #storage: SUB11 9
#latency_threshold_l: SUB12 1685691268115568 836 300
SUB12 Mode Change...to slow_mode
1685691268115596 #storage: SUB12 9
1685691269910792 #storage: SUB11 9
1685691269910847 #storage: SUB12 9
1685691269910864 #storage: SUB13 0
1685691270909968 #storage: SUB2 0
1685691270910007 #storage: SUB7 0
1685691270910037 #storage: SUB11 9
1685691270910078 #storage: SUB12 9
1685691270910107 #storage: SUB13 0
1685691271915518 #storage: SUB3 0
1685691271915636 #storage: SUB8 0
1685691271915754 #storage: SUB11 9
1685691271915893 #storage: SUB12 9
1685691271916083 #storage: SUB13 0
1685691272914178 #storage: SUB4 6
1685691272914263 #storage: SUB9 0
1685691272914272 #storage: SUB11 10
1685691272914287 #storage: SUB12 10
1685691272914330 #storage: SUB13 0
1685691273120066 #storage: SUB2 0
1685691273120200 #storage: SUB3 0
1685691273120281 #storage: SUB4 6
1685691273120379 #storage: SUB5 6
SUB5 msg(37) timeout!!!
1685691273120479 #storage: SUB11 10
1685691273120564 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691273120711 721 300
SUB2 Mode Change...to slow_mode
1685691273120749 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691273120778 627 300
SUB3 Mode Change...to slow_mode
1685691273120804 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691273120830 595 300
SUB4 Mode Change...to slow_mode
1685691273120856 #storage: SUB4 6
#latency_threshold_l: SUB5 1685691273120889 547 300
SUB5 Mode Change...to slow_mode
1685691273120915 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691273121853 1419 700
SUB11 Mode Change...to slow_mode
1685691273121907 #storage: SUB11 10
#latency_threshold_l: SUB12 1685691273121961 1438 300
SUB12 Mode Change...to slow_mode
1685691273121989 #storage: SUB12 10
1685691273921181 #storage: SUB5 6
1685691273921492 #storage: SUB10 0
1685691273921505 #storage: SUB11 11
1685691273921528 #storage: SUB12 11
1685691273921752 #storage: SUB13 0
1685691275930318 #storage: SUB11 11
SUB11 msg(144) timeout!!!
1685691275930431 #storage: SUB12 11
SUB12 msg(144) timeout!!!
1685691275930596 #storage: SUB13 0
1685691276933517 #storage: SUB2 0
1685691276933547 #storage: SUB7 0
1685691276933573 #storage: SUB11 10
1685691276933597 #storage: SUB12 10
1685691276933622 #storage: SUB13 0
1685691277932312 #storage: SUB3 0
1685691277932356 #storage: SUB8 0
1685691277932381 #storage: SUB11 10
1685691277932404 #storage: SUB12 10
1685691277932431 #storage: SUB13 0
1685691278126812 #storage: SUB2 0
1685691278126947 #storage: SUB3 0
1685691278127030 #storage: SUB4 6
SUB4 msg(39) timeout!!!
1685691278127149 #storage: SUB5 6
SUB5 msg(40) timeout!!!
1685691278127286 #storage: SUB11 10
1685691278127335 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691278127488 752 300
SUB2 Mode Change...to slow_mode
1685691278127535 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691278127566 672 300
SUB3 Mode Change...to slow_mode
1685691278127596 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691278127624 641 300
SUB4 Mode Change...to slow_mode
1685691278127654 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691278127846 754 300
SUB5 Mode Change...to slow_mode
1685691278127882 #storage: SUB5 5
#latency_threshold_l: SUB11 1685691278128827 1622 700
SUB11 Mode Change...to slow_mode
1685691278128875 #storage: SUB11 10
1685691278938672 #storage: SUB4 6
1685691278938907 #storage: SUB9 0
1685691278938976 #storage: SUB11 11
1685691278939022 #storage: SUB12 11
1685691278939182 #storage: SUB13 0
1685691279942844 #storage: SUB5 6
1685691279943423 #storage: SUB10 0
1685691279943434 #storage: SUB11 12
SUB11 msg(149) timeout!!!
1685691279943477 #storage: SUB12 12
SUB12 msg(149) timeout!!!
1685691279943739 #storage: SUB13 0
1685691281951540 #storage: SUB11 11
SUB11 msg(150) timeout!!!
1685691281951615 #storage: SUB12 11
SUB12 msg(150) timeout!!!
1685691281951727 #storage: SUB13 0
1685691282949835 #storage: SUB2 0
1685691282949870 #storage: SUB7 0
1685691282949882 #storage: SUB11 10
1685691282949908 #storage: SUB12 10
1685691282949940 #storage: SUB13 0
1685691283133064 #storage: SUB2 0
1685691283133156 #storage: SUB3 0
1685691283133248 #storage: SUB4 6
SUB4 msg(42) timeout!!!
1685691283133340 #storage: SUB5 6
SUB5 msg(42) timeout!!!
1685691283133398 #storage: SUB11 10
1685691283133425 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691283133505 491 300
SUB2 Mode Change...to slow_mode
1685691283133529 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691283133548 430 300
SUB3 Mode Change...to slow_mode
1685691283133566 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691283133584 383 300
SUB4 Mode Change...to slow_mode
1685691283133602 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691283133714 409 300
SUB5 Mode Change...to slow_mode
1685691283133759 #storage: SUB5 5
1685691283955844 #storage: SUB3 0
1685691283956038 #storage: SUB8 0
1685691283956106 #storage: SUB11 10
1685691283956153 #storage: SUB12 10
1685691283956254 #storage: SUB13 0
1685691284959336 #storage: SUB4 6
1685691284959612 #storage: SUB9 0
1685691284959662 #storage: SUB11 11
1685691284959706 #storage: SUB12 11
1685691284959865 #storage: SUB13 0
1685691285963832 #storage: SUB5 6
1685691285964366 #storage: SUB10 0
1685691285964379 #storage: SUB11 12
SUB11 msg(155) timeout!!!
1685691285964391 #storage: SUB12 12
SUB12 msg(155) timeout!!!
1685691285964593 #storage: SUB13 0
1685691287970840 #storage: SUB11 11
SUB11 msg(156) timeout!!!
1685691287970989 #storage: SUB12 11
SUB12 msg(156) timeout!!!
1685691287971170 #storage: SUB13 0
1685691288138113 #storage: SUB2 0
1685691288138169 #storage: SUB3 0
1685691288138218 #storage: SUB4 6
SUB4 msg(44) timeout!!!
1685691288138277 #storage: SUB5 6
SUB5 msg(44) timeout!!!
1685691288138313 #storage: SUB11 10
1685691288138330 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691288138377 293 300
SUB2 Mode Change...to normal_mode
1685691288138393 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691288138404 256 300
SUB3 Mode Change...to normal_mode
1685691288138415 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691288138426 232 300
SUB4 Mode Change...to normal_mode
1685691288138437 #storage: SUB4 5
#latency_threshold_l: SUB5 1685691288138714 460 300
SUB5 Mode Change...to slow_mode
1685691288138730 #storage: SUB5 5
1685691288973854 #storage: SUB2 0
1685691288973886 #storage: SUB7 0
1685691288973897 #storage: SUB11 10
1685691288973922 #storage: SUB12 10
1685691288973945 #storage: SUB13 0
1685691289976761 #storage: SUB3 0
1685691289976814 #storage: SUB8 0
1685691289976829 #storage: SUB11 10
1685691289976846 #storage: SUB12 10
1685691289976879 #storage: SUB13 0
1685691290981164 #storage: SUB4 0
1685691290981352 #storage: SUB9 0
1685691290981432 #storage: SUB11 11
1685691290981539 #storage: SUB12 11
1685691290981757 #storage: SUB13 0
1685691291981268 #storage: SUB5 6
1685691291982043 #storage: SUB10 0
1685691291982062 #storage: SUB11 12
SUB11 msg(161) timeout!!!
1685691291982081 #storage: SUB12 12
SUB12 msg(161) timeout!!!
1685691291982341 #storage: SUB13 0
1685691293143906 #storage: SUB2 0
1685691293144101 #storage: SUB3 0
1685691293144188 #storage: SUB4 0
1685691293144299 #storage: SUB5 6
SUB5 msg(46) timeout!!!
1685691293144381 #storage: SUB11 11
SUB11 msg(162) timeout!!!
1685691293144437 #storage: SUB12 11
SUB12 msg(162) timeout!!!
#latency_threshold_l: SUB2 1685691293144571 747 300
SUB2 Mode Change...to slow_mode
1685691293144608 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691293144636 610 300
SUB3 Mode Change...to slow_mode
1685691293144663 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691293144690 547 300
SUB4 Mode Change...to slow_mode
1685691293144716 #storage: SUB4 0
#latency_threshold_l: SUB5 1685691293144742 518 300
SUB5 Mode Change...to slow_mode
1685691293144768 #storage: SUB5 5
1685691293992251 #storage: SUB11 10
1685691293992347 #storage: SUB12 10
1685691293992454 #storage: SUB13 0
1685691294995501 #storage: SUB2 0
1685691294995626 #storage: SUB7 0
1685691294995667 #storage: SUB11 10
1685691294995736 #storage: SUB12 10
1685691294995808 #storage: SUB13 0
1685691295998528 #storage: SUB3 0
1685691295998557 #storage: SUB8 0
1685691295998566 #storage: SUB11 10
1685691295998579 #storage: SUB12 10
1685691295998615 #storage: SUB13 0
1685691297002381 #storage: SUB4 1
1685691297002456 #storage: SUB9 0
1685691297002469 #storage: SUB11 11
1685691297002478 #storage: SUB12 11
1685691297002516 #storage: SUB13 0
1685691298011925 #storage: SUB5 6
1685691298014510 #storage: SUB10 0
1685691298014569 #storage: SUB11 12
SUB11 msg(167) timeout!!!
1685691298014628 #storage: SUB12 12
SUB12 msg(167) timeout!!!
1685691298015548 #storage: SUB13 0
1685691298150336 #storage: SUB2 0
1685691298150379 #storage: SUB3 0
1685691298150402 #storage: SUB4 1
1685691298150414 #storage: SUB5 6
1685691298150427 #storage: SUB11 11
1685691298150443 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691298150484 166 300
SUB2 Mode Change...to normal_mode
1685691298150494 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691298150502 138 300
SUB3 Mode Change...to normal_mode
1685691298150509 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691298150516 126 300
SUB4 Mode Change...to normal_mode
1685691298150523 #storage: SUB4 1
1685691300015555 #storage: SUB11 11
SUB11 msg(168) timeout!!!
1685691300015637 #storage: SUB12 11
SUB12 msg(168) timeout!!!
1685691300015754 #storage: SUB13 0
1685691301019109 #storage: SUB2 0
1685691301019239 #storage: SUB7 0
1685691301019278 #storage: SUB11 10
1685691301019324 #storage: SUB12 10
1685691301019408 #storage: SUB13 0
1685691302022141 #storage: SUB3 0
1685691302022215 #storage: SUB8 0
1685691302022223 #storage: SUB11 10
1685691302022232 #storage: SUB12 10
1685691302022250 #storage: SUB13 0
1685691303025301 #storage: SUB4 0
1685691303025350 #storage: SUB9 0
1685691303025362 #storage: SUB11 11
1685691303025387 #storage: SUB12 11
1685691303025429 #storage: SUB13 0
1685691303156556 #storage: SUB2 0
1685691303156667 #storage: SUB3 0
1685691303156714 #storage: SUB4 0
1685691303156734 #storage: SUB5 6
SUB5 msg(48) timeout!!!
1685691303156779 #storage: SUB11 11
1685691303156803 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691303156865 353 300
SUB2 Mode Change...to slow_mode
1685691303156885 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691303156900 274 300
SUB3 Mode Change...to normal_mode
1685691303156915 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691303156929 240 300
SUB4 Mode Change...to normal_mode
1685691303156943 #storage: SUB4 0
1685691304029709 #storage: SUB5 6
1685691304030343 #storage: SUB10 0
1685691304030394 #storage: SUB11 12
SUB11 msg(173) timeout!!!
1685691304030426 #storage: SUB12 12
SUB12 msg(173) timeout!!!
1685691304030761 #storage: SUB13 0
1685691306037524 #storage: SUB11 11
SUB11 msg(175) timeout!!!
1685691306037636 #storage: SUB12 11
SUB12 msg(175) timeout!!!
1685691306037816 #storage: SUB13 0
1685691307037775 #storage: SUB2 0
1685691307037847 #storage: SUB7 0
1685691307037871 #storage: SUB11 10
1685691307037898 #storage: SUB12 10
1685691307037973 #storage: SUB13 0
1685691308042589 #storage: SUB3 0
1685691308042736 #storage: SUB8 0
1685691308042777 #storage: SUB11 10
1685691308042821 #storage: SUB12 10
1685691308042923 #storage: SUB13 0
1685691308162635 #storage: SUB2 0
1685691308162701 #storage: SUB3 0
1685691308162761 #storage: SUB4 0
1685691308162779 #storage: SUB5 6
